song_id,platform_id,released_year,language,number_of_comments
3197,Y7039,2000,en-GB,2273
3198,P49350,1994,eng,1557
3199,Y13612739,2012,en-GB,3977
3201,X6388558,2006,eng,1611
3202,Q9601,1987,en-US,1065
3203,S120253,1998,en-US,119
3204,R7726892,2010,,2225
3205,T550844,1983,eng,1044
3206,W91357,1988,eng,1890
3207,W248787,2007,eng,3048
3208,V239186,1999,en-US,2680
3209,W23341607,2015,eng,2515
3210,Y18839,1928,en-GB,2196
3211,V2410506,2008,eng,1861
3212,P298230,1847,,2003
3213,P26050,2006,en-US,1140
3214,T6339304,2009,en-US,828
3215,P2299110,2008,en-US,3240
3216,W6135237,2009,eng,5027
3217,R171102,2006,,2360
3218,X3657138,2009,eng,2316
3219,V775346,2002,eng,3244
3220,R3165162,2008,eng,509
3221,U2133795,2008,en-US,3517
3222,W4452257,2009,en-US,838
3223,Q13151,2004,en-US,846
3224,P2750180,2003,ara,2031
3225,S634583,1999,en-US,848
3226,U11401915,2011,,172
3227,T13588394,2012,eng,2374
3228,R25614492,2016,eng,9031
3229,Y16319,1942,eng,1812
3230,Y119,2002,en-US,67
3231,T8379374,2010,eng,3291
3232,R189182,1933,en-US,418
3233,W8274537,2010,,1036
3234,R8252,1933,,1525
3235,U7108725,2009,,2119
3236,X17345258,2013,eng,5015
3237,T25354,1992,eng,2173
3238,S9464733,2011,eng,6436
3239,U4699575,2006,en-US,2655
3240,U4035,1990,eng,222
3241,S22299763,2016,eng,10047
3242,S758153,1960,,229
3243,W333867,1955,en-US,1955
3244,Q24431,2004,eng,1122
3245,T15839984,2014,eng,7813
3246,Y11289,1997,eng,1040
3247,W3977,1996,eng,969
3248,W920607,2006,eng,3436
3249,V15704486,2016,eng,3310
3250,S10873,2000,en-US,2489
3251,R5664022,1974,ara,2545
3252,P24580,1876,en-US,521
3253,W15701217,2013,eng,3274
3254,Q74731,2004,en-US,2641
3255,X4708,1922,,2050
3256,W27037,397,,1554
3257,R23602562,2015,,5858
3258,R116012,2000,eng,699
3259,X16138688,2012,eng,2855
3260,W13402447,2011,eng,3458
3261,X7897478,2010,eng,1949
3262,R2247142,1955,eng,2155
3263,V8662836,2011,eng,2651
3264,Q390711,1981,en-US,396
3265,V28866,1999,eng,2077
3266,V4634266,2008,jpn,147
3267,W16131077,2013,eng,4446
3268,X1128178,2007,eng,7070
3269,X24499258,2015,eng,4629
3270,S18170143,2013,eng,2831
3271,V2321296,2008,eng,2861
3272,W6621287,2009,ara,2318
3273,W5347,2003,eng,1576
3274,R206962,1963,eng,1023
3275,X8,2003,eng,156
3276,S103983,2002,en-US,1188
3277,P43930,2002,eng,1759
3278,Q45101,1999,en-GB,892
3279,T722864,1989,eng,287
3280,W126507,2003,eng,1122
3281,P20578940,2014,eng,5202
3282,Y12962439,2011,eng,808
3283,P7091370,2010,en-US,2360
3284,Q5181,1991,,587
3285,Y17860199,2013,eng,1592
3286,X228258,1996,eng,797
3287,U7015635,2008,en-US,3044
3288,Y20316309,2012,ara,4547
3289,W263147,2003,en-US,2082
3290,Q16044981,2013,eng,3221
3291,Y28689,1990,en-US,422
3292,T76104,1954,eng,75
3293,Y176839,1994,,1096
3294,P23156040,2013,eng,2690
3295,P28250,2002,eng,1039
3296,R97782,2007,eng,4523
3297,R17202452,2013,eng,3191
3298,R45102,2000,en-US,1011
3299,Y15990489,2012,en-GB,4641
3300,R13154952,2012,,3872
3301,V282356,1997,en-US,283
3302,X13928,1999,eng,3186
3303,Q556511,1984,en-US,558
3304,X37738,1978,eng,779
3305,U7155145,2010,en-US,1462
3306,S34053,1902,,1020
3307,X78508,2005,en-US,3208
3308,W4477,2002,en-US,1977
3309,Y7779059,2010,eng,1680
3310,T497164,1980,,413
3311,V690866,1995,en-US,1419
3312,U23638955,2015,eng,3196
3313,X2595138,2008,eng,5069
3314,S823,2003,en-US,1776
3315,X17287028,2013,eng,3604
3316,W176327,2005,en-US,2869
3317,W149847,1996,eng,90
3318,T6909544,2010,en-US,3427
3319,P284440,2007,eng,3119
3320,X31818,1975,,370
3321,U7805,1962,eng,1865
3322,X89788,2003,eng,1607
3323,X5338,1843,eng,578
3324,S18007533,2014,eng,3937
3325,X7557548,1997,eng,51
3326,Q5212771,2009,eng,937
3327,P16120760,2013,eng,3633
3328,X13597728,2013,eng,4166
3329,V24388326,2015,eng,4411
3330,P30260,2006,eng,1168
3331,W213367,1986,,615
3332,P12813630,2013,eng,6279
3333,Y13079,2004,eng,2605
3334,Q23492741,2015,eng,3256
3335,P12987640,2012,eng,1706
3336,Y2295829,2008,eng,1227
3337,U13545075,2012,,3752
3338,Q6751,2005,eng,2283
3339,U7005865,2010,en-US,1675
3340,Q43781,2000,eng,510
3341,V18739426,2016,eng,2379
3342,W11987,1942,eng,797
3343,U16071745,2013,eng,4527
3344,T12204,1916,,275
3345,V19547856,2015,eng,10986
3346,V383206,1866,eng,1847
3347,U12558285,2013,eng,6562
3348,P153540,1942,eng,898
3349,T6174,1947,eng,1182
3350,S500743,2007,en-US,1300
3351,Q32831,1874,eng,1214
3352,W321577,1999,en-US,1641
3353,R457762,1969,eng,1208
3354,Y9542439,2011,eng,2776
3355,W8437667,2011,eng,1545
3356,Q818811,2007,en-US,4148
3357,T15154,2006,en-US,1417
3358,X841628,1986,eng,452
3359,V78876,1995,eng,913
3360,U219205,1977,en-US,1272
3361,W50937,1998,eng,495
3362,T47994,1998,eng,784
3363,Y7769,1963,eng,1103
3364,V205476,1938,eng,1231
3365,X3047848,2010,eng,1221
3366,Q32501,2006,eng,1421
3367,X113138,1997,eng,1345
3368,S18659623,2014,eng,4766
3369,Y94319,2005,eng,1022
3370,Q68811,1973,ger,1639
3371,P20423680,2014,eng,2332
3372,R23009402,2015,eng,4929
3373,V13320466,2012,eng,4690
3374,T16434,2004,en-US,1487
3375,V226706,1981,eng,836
3376,V228696,1987,eng,1732
3377,W12857,1866,eng,1400
3378,Y13413589,2013,eng,3077
3379,U59145,1834,en-US,1091
3380,Y3522419,2002,eng,2014
3381,V31426,1981,,368
3382,Q84151,2004,eng,1368
3383,T9086994,2010,por,2426
3384,Y12351649,2011,eng,2483
3385,W6687247,2008,en-US,1142
3386,R1470232,2006,eng,2343
3387,V4796,1961,eng,1538
3388,U373755,1936,eng,1589
3389,S22510983,2014,eng,5306
3390,Q205821,1935,eng,1171
3391,U24950845,2015,eng,3663
3392,U139855,1973,eng,659
3393,V68396,1990,en-US,305
3394,V2177236,2008,en-US,2241
3395,R71252,1996,eng,926
3396,S25103,1995,eng,779
3397,U826845,1955,en-US,1523
3398,W122967,1843,eng,933
3399,Y81939,1999,,819
3400,Q29641,1951,eng,3089
3401,R25205422,2015,eng,2607
3402,P739840,1923,eng,468
3403,T59924,1971,en-US,2100
3404,R1362,-440,eng,864
3405,W17798287,2013,eng,3515
3406,R18402,2003,en-US,2206
3407,T46544,2002,en-US,1085
3408,S5292853,2009,eng,1712
3409,Q5356711,2008,en-US,1687
3410,P133430,1974,en-US,655
3411,R6261522,2010,en-US,3793
3412,P6870,1997,eng,1722
3413,Q36071,1993,eng,340
3414,Q28541,1976,eng,1092
3415,U595375,1982,eng,1296
3416,W6428887,2009,eng,3554
3417,T328854,1999,en-GB,2117
3418,R714902,2001,en-GB,2446
3419,Y152519,1861,eng,1685
3420,R8519822,2012,eng,2040
3421,W8255917,2010,eng,1414
3422,Q16070521,2012,eng,3106
3423,R785092,2005,,779
3424,V12866426,2012,eng,1394
3425,W16707,1995,ger,1664
3426,X15739018,2012,eng,5320
3427,S10464963,2011,eng,5368
3428,P8680,2000,en-US,1107
3429,U18007535,2014,eng,4671
3430,Y8428069,2010,en-US,2665
3431,X32258,2004,en-US,1349
3432,U18143905,2014,eng,3394
3433,V6613956,2008,eng,3285
3434,U15835685,2012,eng,1869
3435,S17349203,2013,eng,5636
3436,Y20898019,2014,eng,4137
3437,V178476,2006,en-US,2968
3438,S18711993,2013,ara,2831
3439,V89716,2004,eng,3229
3440,X6723348,2009,eng,2173
3441,W17378527,2016,eng,9014
3442,W13152287,2012,eng,3863
3443,X6538,2002,eng,1311
3444,S448873,1996,eng,4973
3445,X235718,2007,en-GB,2705
3446,S8874743,2011,eng,2744
3447,P18003300,2013,eng,2530
3448,T6515834,2009,,1049
3449,R85392,1997,eng,1081
3450,P7948230,2009,en-US,4324
3451,Y46199,1929,en-US,2219
3452,U439275,2001,eng,1292
3453,R12425532,2012,eng,4225
3454,P84140,2002,en-US,1481
3455,T110444,2003,eng,1092
3456,V80566,2007,eng,4245
3457,P203220,1857,eng,899
3458,W16169737,2013,eng,3431
3459,P49540,1782,eng,1066
3460,Q164531,1906,eng,973
3461,S26245853,2016,eng,2562
3462,T8785374,2011,en-GB,2356
3463,W8559047,2011,eng,2285
3464,X5128,1956,eng,840
3465,Y315519,1969,,234
3466,Q25817531,2015,,3520
3467,T13495034,2012,eng,2547
3468,P5180,1995,eng,773
3469,Y38169,1959,eng,2480
3470,Q184661,2000,eng,820
3471,T1238684,2008,eng,3233
3472,V284996,1971,eng,1222
3473,Y6780439,1991,eng,1050
3474,Y18138189,2014,eng,1402
3475,V5355136,2009,en-US,3979
3476,T4264,1992,eng,1210
3477,S31343,1998,spa,672
3478,V12700306,2012,eng,1492
3479,S106393,1999,en-US,1880
3480,S402843,1970,en-GB,860
3481,U25489025,2007,eng,5925
3482,X333538,1926,eng,1272
3483,S15985373,2013,eng,1793
3484,W5206937,1729,,799
3485,Y51299,2006,eng,1476
3486,Y6441509,2010,en-US,1026
3487,V781046,2006,en-US,1226
3488,Y40929,1979,eng,1339
3489,S24983,1992,eng,3789
3490,X20767918,2014,eng,2317
3491,W20342617,2014,eng,5356
3492,T110694,1991,eng,283
3493,R34452,1988,eng,2069
3494,Q20881071,2014,eng,2699
3495,Y84699,2005,,981
3496,W6871617,2011,eng,2225
3497,T153784,1999,eng,1086
3498,R1162022,2006,eng,6182
3499,Q3061,1941,en-US,50
3500,R66692,1989,eng,359
3501,Y16249,2003,eng,2943
3502,R16052012,2013,eng,4460
3503,Y158119,2005,en-US,1913
3504,W67,2003,eng,2825
3505,R38462,1956,eng,2249
3506,W856917,,eng,400
3507,W17333227,2013,eng,2884
3508,Y12749,1913,eng,2371
3509,P682920,1984,en-US,745
3510,U30245,2003,en-US,770
3511,V149196,1987,,951
3512,W9634967,2011,eng,3794
3513,R32432,1998,eng,848
3514,W6547187,2010,eng,2115
3515,U1434105,2008,en-US,1650
3516,Q2334751,2008,eng,1376
3517,X4110198,2009,,1427
3518,P51070,1982,eng,1144
3519,V31196,1944,eng,2172
3520,Y47559,1972,eng,299
3521,X14498,1996,eng,457
3522,R4447622,2009,eng,2986
3523,S17143,1953,en-GB,1414
3524,P27000,2002,eng,2328
3525,W16113737,2005,eng,3983
3526,Y26252859,2016,eng,6928
3527,X7039218,2012,en-US,3510
3528,V24911006,2015,eng,4114
3529,T509784,1955,eng,1433
3530,W371787,1989,eng,215
3531,W65497,1979,eng,1023
3532,W18666047,2014,eng,3643
3533,W78987,1982,en-US,602
3534,W12652457,2014,eng,1401
3535,R53022,1997,en-US,336
3536,P153800,2002,,681
3537,T627984,2007,eng,1372
3538,Y3831279,2007,ara,1619
3539,P1215290,1958,en-US,83
3540,U9555,1993,eng,1604
3541,W218427,1977,eng,1138
3542,T15014,2001,eng,1635
3543,Y25669,1995,en-US,1299
3544,Q30071,2004,eng,1254
3545,T13615414,2013,eng,3840
3546,U53645,1998,eng,2110
3547,R34492,2006,eng,1294
3548,W22327,1956,en-US,312
3549,V16033906,2013,en-GB,2273
3550,Q783291,2007,eng,5223
3551,S41913,1992,eng,2377
3552,S91953,1651,eng,505
3553,R20454672,2014,eng,3287
3554,X17880708,2013,eng,2751
3555,Y2195289,2008,eng,3643
3556,W17157,2001,en-US,1029
3557,Y161099,1981,eng,1360
3558,T7600924,2010,eng,7840
3559,T18209454,2014,eng,4051
3560,S703,2004,eng,2482
3561,W144977,2005,eng,2393
3562,U201345,1993,eng,405
3563,Y7801229,2010,en-US,2048
3564,P691520,1980,,643
3565,Q17461,1947,eng,860
3566,V14316,2006,,2806
3567,V22686,2004,eng,677
3568,Q15171,2001,,3487
3569,U43325,1994,eng,624
3570,P4820,2006,eng,2126
3571,U435045,2007,en-CA,1347
3572,R6462,2004,eng,1087
3573,S22323,1986,eng,569
3574,S7569223,2010,en-GB,1134
3575,T1728744,1974,eng,69
3576,P13638570,2013,en,3626
3577,U8965,2000,,1272
3578,Y104089,1990,eng,1925
3579,U8765,2006,en-US,4306
3580,P78950,1871,eng,1241
3581,U415,1973,eng,2466
3582,V173526,1990,eng,1030
3583,X93728,2001,eng,1143
3584,X429138,1993,eng,1125
3585,S140963,1913,eng,2232
3586,P1237300,2006,en-US,2120
3587,S21094993,2013,eng,3240
3588,V3686,2004,eng,2655
3589,X13369678,2012,eng,2320
3590,S35743,1959,eng,1317
3591,R214332,2000,en-US,461
3592,S7544603,2010,ger,4532
3593,T248484,2007,en-US,5637
3594,V194366,1905,eng,961
3595,R23522,1942,en-US,1658
3596,Y401679,2005,,1007
3597,W23577,2003,en-US,827
3598,W597,2005,en-US,1108
3599,U26827675,2015,eng,3803
3600,Y9589,1990,,845
3601,X55398,2004,eng,758
3602,S6662883,2010,eng,501
3603,T6667514,2009,,2701
3604,Q682761,1999,eng,2239
3605,Y85459,2004,eng,976
3606,Q6361871,2008,,777
3607,U13644055,2014,eng,5724
3608,Q30271,2004,eng,891
3609,U22435,2003,eng,794
3610,Y31099,2001,en-US,559
3611,X6202318,2009,eng,1852
3612,U380975,1994,,525
3613,W11507,1972,eng,2300
3614,X27528,1997,en-US,618
3615,T15793184,2012,eng,4045
3616,P6289920,2009,eng,2500
3617,W6600137,2010,eng,1470
3618,X4961048,2008,eng,4526
3619,W21717,2006,en-US,1689
3620,U300225,1977,,585
3621,Q352921,2007,en-US,3321
3622,U7156505,2010,eng,1531
3623,W13353667,2012,en-GB,4463
3624,U9465845,2011,eng,556
3625,Q29501,2004,en-US,1410
3626,Q1902241,2008,eng,4445
3627,Y7592279,2011,eng,1089
3628,R24812,2005,eng,861
3629,V23686,1988,eng,259
3630,P2815590,2008,eng,3857
3631,Y94799,2001,,1134
3632,W12007,1990,en-GB,1242
3633,R17267122,2013,eng,3093
3634,V115076,2005,eng,4084
3635,S92143,1991,eng,1301
3636,W2479827,2008,eng,550
3637,S5941233,1998,en-US,1586
3638,Q11741,1980,en-US,4061
3639,T511614,1956,eng,634
3640,Y119389,1987,en-GB,502
3641,V747746,1922,en-GB,2887
3642,R38262,1722,eng,1187
3643,U175675,1974,eng,1840
3644,Q35921,1992,eng,1521
3645,U3272165,2008,eng,1433
3646,R80642,2005,eng,3110
3647,S6891433,2009,nor,2370
3648,T24094,1993,eng,705
3649,W8135807,2010,en-US,1743
3650,X6748,1996,en-GB,2098
3651,S98413,2000,en-US,377
3652,W298567,2004,eng,2705
3653,W32257,2003,eng,1316
3654,Y6250169,2009,eng,1610
3655,V11071466,2012,eng,4483
3656,T381704,2004,en-US,1267
3657,R17162,1974,eng,2583
3658,X14118,1991,,110
3659,W22836957,2002,,3162
3660,T25104,1996,eng,849
3661,U2615,1997,,681
3662,Q765281,1940,eng,62
3663,U153795,2001,eng,614
3664,Q1821571,2007,eng,853
3665,Q10560331,2012,eng,2296
3666,X15778138,2012,eng,1942
3667,X17286958,2013,eng,2718
3668,R183822,2004,eng,1398
3669,S173673,1975,,425
3670,P18656030,2014,eng,1831
3671,T353814,1988,en-GB,1086
3672,Q332631,2003,eng,764
3673,X3475268,2009,en-US,1080
3674,S19793,2004,,527
3675,V93426,2004,eng,1672
3676,Y126609,1900,eng,1149
3677,Y9409469,2011,eng,1729
3678,S1362193,2005,ind,2524
3679,Y7904429,2010,eng,1148
3680,S31623,2003,en-US,734
3681,S33443,2000,eng,2260
3682,T9729504,2011,eng,2481
3683,T7247854,2010,eng,2815
3684,U52635,1986,eng,1132
3685,S17704903,2013,eng,3015
3686,Q6457081,2009,eng,3817
3687,S3558003,2008,en-US,1046
3688,Q39031,2001,eng,1695
3689,Q498641,1691,,715
3690,V12191246,2011,,801
3691,U20620995,2014,en-US,2245
3692,P9820,1987,eng,3872
3693,X9440448,2011,eng,1146
3694,U13497505,2012,en-US,2034
3695,U106835,2003,eng,894
3696,U2095,2001,en-US,644
3697,X9300768,2011,eng,1434
3698,V1001896,1916,,255
3699,V5296,1893,en-US,806
3700,X42058,1591,,1201
3701,P22557520,2014,eng,4589
3702,Y1966969,2008,en-US,3321
3703,T11734,2000,eng,1634
3704,W16303287,2014,eng,4141
3705,X409918,2004,eng,1155
3706,W13312527,2011,eng,5316
3707,V14096,1994,en-US,1047
3708,T50144,1988,eng,2344
3709,S123543,2003,eng,464
3710,Y129619,1989,eng,1420
3711,Q7095831,2010,eng,4077
3712,R385742,2004,eng,1683
3713,S85733,2006,eng,1381
3714,R9802372,2011,,4756
3715,U325085,1839,eng,1100
3716,U4673605,2008,eng,141
3717,Q12651,1762,eng,525
3718,P3002300,2008,eng,4202
3719,W53447,1948,spa,1618
3720,Q110331,1787,eng,569
3721,U272315,2007,,967
3722,T25242224,2014,eng,2790
3723,Q1629601,2008,en-US,4763
3724,W6578507,2009,eng,5127
3725,W10790277,2010,eng,1215
3726,Q657371,2008,en-US,2161
3727,X10836728,2012,eng,4807
3728,P44170,2004,en-US,3522
3729,X2241558,2008,eng,2457
3730,Q6261961,2009,en-GB,3148
3731,U7576115,2010,eng,1803
3732,T17831614,2013,eng,3049
3733,S18077903,2009,eng,2343
3734,P91760,1995,eng,243
3735,P11580,1982,en-US,134
3736,W10785687,2011,,369
3737,U29925,1996,eng,574
3738,W2712967,2008,eng,1150
3739,P151370,1986,en-US,1100
3740,Y598159,2003,en-US,237
3741,Y8701129,2011,eng,2160
3742,Q792161,1982,eng,3828
3743,Q336161,1977,,775
3744,U21685,1994,en-US,1639
3745,T657034,2007,eng,2546
3746,P12820360,2012,eng,6929
3747,Q16248311,2013,eng,3065
3748,Q15704001,2012,eng,5383
3749,Q15768191,2013,eng,2733
3750,P39030,1997,en-US,1044
3751,T8459594,2001,en-US,3381
3752,R140302,1924,spa,779
3753,P10,2005,eng,882
3754,V30016,1957,en-US,913
3755,P114230,1853,eng,1915
3756,Y23512999,2015,eng,3384
3757,Q9835731,2009,eng,2942
3758,X76658,1983,en-US,1264
3759,S4902793,2008,,359
3760,T43324,1985,eng,707
3761,X25378,2001,en-GB,1478
3762,W7797,1961,eng,471
3763,Y331319,1925,eng,956
3764,U4645,1938,eng,1030
3765,R673252,1991,eng,88
3766,V9503336,2011,en-US,1819
3767,V22896,1995,eng,2549
3768,Y13536649,2012,eng,1312
3769,U9475,2002,en-US,1614
3770,P23395680,2015,eng,13008
3771,Q140671,1984,eng,1250
3772,V42986,1978,eng,684
3773,T37034,1983,eng,4070
3774,P239810,1972,en-US,2076
3775,U5061675,1996,,570
3776,W9827,1962,eng,646
3777,T8811134,2012,en-US,1785
3778,R24422492,2015,eng,4941
3779,U327255,1984,en-GB,220
3780,P10990,2003,eng,1388
3781,T9681214,2011,eng,4839
3782,V36086,2006,eng,2592
3783,T9297774,2011,en-US,3334
3784,T18353714,2014,eng,2044
3785,R52372,1973,eng,468
3786,P504420,2007,en-US,714
3787,R5182,1995,eng,489
3788,W40067,2006,en-US,3402
3789,Q1168341,2008,eng,1024
3790,U15595,1995,eng,1439
3791,P40200,2002,eng,2682
3792,Q4701,2006,eng,2925
3793,T8709524,2014,en-US,4250
3794,U16255,1978,eng,1872
3795,T100924,1943,en-US,1644
3796,T5510384,2009,eng,1587
3797,S7673,1976,,1196
3798,Q11100431,2012,eng,1507
3799,Q93261,1820,eng,2001
3800,Q3863861,2008,en-US,1929
3801,V9436746,2011,eng,1691
3802,Q922991,2005,en-GB,2022
3803,Q32441,1989,eng,1366
3804,X64948,1980,en-US,469
3805,V6777616,2010,eng,4480
3806,R32422,1992,eng,469
3807,W634407,1987,eng,1392
3808,T48464,1953,,1615
3809,V138396,2004,en-GB,1325
3810,R3828382,2008,en-US,1334
3811,U46815,1997,eng,1102
3812,P7468160,2010,eng,4213
3813,V7505716,1865,eng,280
3814,X6547188,2010,eng,1149
3815,X11505008,2011,eng,2242
3816,U18500665,2015,eng,5686
3817,U36315,1963,eng,523
3818,R82192,1970,en-US,1325
3819,Q8138071,2011,en-US,1697
3820,Y160149,1926,en-US,868
3821,U15015,1995,eng,1115
3822,R23705512,2015,eng,4659
3823,Y7926569,2011,en-US,2208
3824,Q268601,1995,eng,1777
3825,V16002136,2013,eng,1781
3826,R11312,1965,,1732
3827,U6375845,2002,eng,1098
3828,Y11299,2000,eng,1932
3829,Y6405929,2009,eng,1549
3830,X53498,2001,en-US,3482
3831,T73864,1999,en-US,999
3832,W121927,2006,eng,806
3833,U40425,1912,eng,1977
3834,V127586,1978,,655
3835,S26023,2007,eng,1653
3836,X74998,1943,eng,520
3837,P17650,1993,eng,1662
3838,S2679633,2008,eng,2267
3839,S1388813,2007,eng,1008
3840,Y542639,1980,,100
3841,X1611988,2008,en-US,1865
3842,T6424184,2010,en-US,587
3843,S125963,2003,,1618
3844,P347610,1998,en-US,1786
3845,T10830444,2012,eng,2530
3846,Q12283261,2012,eng,4891
3847,X10059498,2011,eng,2933
3848,W9635657,2011,eng,866
3849,W10138607,2011,eng,2801
3850,Y11093329,2011,eng,3266
3851,X33808,2000,,1080
3852,X9761778,2012,eng,2952
3853,P116020,1854,eng,817
3854,Y6236809,2007,eng,483
3855,Y28678119,2016,eng,5460
3856,V37426,2004,,2100
3857,T99894,1976,eng,552
3858,X884288,1994,en-US,667
3859,U2003625,2008,en-CA,1138
3860,U169875,1991,en-US,813
3861,S13330603,2012,,4212
3862,S7091713,2010,eng,980
3863,X17828418,2013,eng,2460
3864,X3173558,2009,eng,1106
3865,W12099007,2012,eng,2098
3866,R10776592,2008,eng,2907
3867,R22571552,2015,eng,3335
3868,Y81779,-385,eng,914
3869,Q11711,2003,eng,1180
3870,W76867,2000,eng,1151
3871,P80670,1972,,602
3872,X58098,1975,en-US,575
3873,V26236956,2016,eng,3257
3874,X30228,2006,en-US,842
3875,R7060582,2010,eng,1525
3876,W320167,2000,eng,440
3877,Y10047589,2011,eng,2984
3878,P92780,1932,eng,2520
3879,T12842134,2013,eng,3763
3880,W17876897,2016,eng,4023
3881,U203805,1988,eng,64
3882,W12605157,2012,eng,1122
3883,X33458,1999,en-US,1195
3884,Q154091,1988,eng,611
3885,S29780253,2016,eng,7736
3886,S18553,1969,en-US,2041
3887,P107770,1992,eng,1182
3888,S3238153,2009,en-US,2110
3889,T77554,1993,eng,1459
3890,W838917,1997,,183
3891,U1087075,2007,eng,882
3892,Y124509,1992,eng,1764
3893,Q135611,2007,en-US,2327
3894,R9282,2001,eng,686
3895,X4570768,2009,en-US,1908
3896,S56073,2003,en-US,953
3897,V106076,2000,eng,591
3898,X7821828,2009,eng,2602
3899,T76664,1977,,1242
3900,Q857501,1969,,364
3901,R11861062,2012,eng,4102
3902,V1611656,2008,eng,1199
3903,W38787,1955,eng,1716
3904,Q77391,1939,en-US,814
3905,Y1779929,2005,,2842
3906,X43928,1995,eng,1851
3907,P34080,1922,eng,718
3908,Q22875451,2015,eng,4222
3909,V861326,2000,eng,1577
3910,Q9531,2006,en-US,1289
3911,Y531989,1996,,2031
3912,U2071575,2008,en-US,2316
3913,T28634,1990,en-US,1180
3914,T15793074,2013,eng,1980
3915,S910863,2005,en-US,1851
3916,S12083,1956,eng,669
3917,X74928,1998,eng,235
3918,Q228261,1998,en-US,451
3919,V123106,2007,eng,2727
3920,R4692,1986,eng,1369
3921,W21337,2005,eng,1403
3922,U122125,2000,eng,584
3923,W867247,1645,,959
3924,S281433,1996,,839
3925,Q573201,1988,en-US,129
3926,T7098304,2010,eng,1257
3927,Q18108281,2014,eng,4240
3928,Q21031,1992,eng,1316
3929,P365990,1994,eng,1526
3930,X19068,-350,eng,626
3931,P11198480,2011,eng,1042
3932,R29802,2006,,986
3933,P14990,2005,en-US,2306
3934,W171547,1789,en-US,541
3935,T306364,2007,en-US,1756
3936,U900065,1983,en-US,207
3937,S349473,2007,en-US,1230
3938,W286507,1988,en-US,213
3939,Q2693801,1962,eng,96
3940,Q7202831,2010,en-US,1831
3941,P68520,1995,eng,1166
3942,Y59969,1993,eng,386
3943,T544424,2007,eng,2292
3944,V475276,1997,en-US,137
3945,Q226791,1996,en-US,663
3946,V6411016,2009,eng,2664
3947,U2159225,2008,en-US,2145
3948,V37526,1599,eng,941
3949,S19083,-350,eng,289
3950,V522776,2007,eng,1915
